Answer ID,Question ID,Question Title,content,Language,Status,Is Verified,User Fullname,User Username,User Title,User Reputation,User External ID,Group Id,Group Name,Group Slug,Views Count,Comments Count,Upvotes Count,Downvotes Count,Edits Count,Reasks Count,Creation Date,Update Date
60ad56eea6b8ae333af8007c,60ad50b7ab21eb4164fcf850,Yayın saatlerinden memnun musunuz?,<p>22.00 olsa daha iyi olur sanki.</p>,id,published,false,mezzopotamalus,mezzopotamalus,Anyone,573,,60aada0f435e42096d722ee3,📻 BaRocka İnsanı,barocka-insanı,3,0,2,0,2,0,2021-05-25T19:58:38Z,2021-06-04T01:11:18Z
60a83a33d6459181760bc68b,60a839ebd64591f71b0bc667,"Pencere, doğrudan baktığımız dünyaya
Kim bilir, doğruyu bulduğumuzda
Görmek, bazılarının dediği gibi inanmaktır
Bilmek, daha iyi bir manzara elde etmek için","<p>Kansas - Windows şarkısından... Meşhur şarkıları haricinde çok fazla bildiğim bir grup değildi ama bu şarkının sözleri çok iyi imiş. Şarkıdaki müzikal hava da sanki doğu (inanç), batı (bilim) göndermeli gibi geldi bana. Bilemiyorum sözlerden dolayı mı böyle bir izlenime kapıldım ama...</p><p>""Daha iyi bir manzara"" demek aslında görüş anlamında ama hayat yolculuğunda manzarayı izlerken daha iyisi gibi de bir anlam çıkabilir oradan.</p><p>Görmenin kendisinin de somut gerçekliği bize o kadar kesin vermediğini düşününce sözler biraz havada kalıyor. Bilmek bu araçlarla o kadar da kolay bir şey değil. Eldeki araçlarla kesin bilgilere ulaşmaktan çok sadece ayrımları (göreceli şekilde) fark edebiliriz, diye düşünmekteyim.</p><p>Aksi durumda bilmek de bir çeşit inanç, bir çeşit kabullenme haline gelebilir. En eski tartışmalardan bir tanesi tabii.</p>",tr,published,false,Rock Tribe,rocktribeso, ,7310,,,,,2,0,2,0,2,0,2021-05-21T22:54:43Z,2021-05-28T22:14:05Z
6096ccf446df1051f9529c86,60969e4496e5bf414e6b9e37,"Bir dünya da bana ver tanrım
Bir dünya da benim olsun
Olmasın ne sarsılan insanlar arzuyla
Sonsuz bir mutluluk isterim o dünyada","<p>Tabii bu insanlığın oldum olası hayali olagelen bir dünya biçimi; fakat heyhat nafile! Sözlerdeki yaman çelişki öncelikle bir ironi yaratıyor; arzuyla sarsılan insanların olmadığı bir toplum ""istiyor"". Bir insan bir şey istediği an -ki bu ister iyi olsun ister kötü fark etmez- isteyip, kafasında tasarladığı şey için bir savaşın içine girecektir. Toprak mı istiyorsun al sana savaş, para mı istiyorsun al sana savaş, mutluluk mu istiyorsun al sana mutsuzlukla savaş, sağlık mı istiyorsun al sana hastalıkla savaş!</p><p>İstemektir insanlığı esasen bu hale getiren ve şimdi aynı ""isteyen"" insan mutluluk ve arzusuz insanlar istiyor öyle mi?</p><p>Barış isteyenler savaşı getirdi, iyilik isteyenler kötülük yaptı, mutluluk isteyenler mutsuz etti. En güzel ve iyi kavramları da isteseniz istediğiniz şey için yapacağınız eylem her koşulda başka bir tarafta, karşı yönde ters bir etki yaratacaktır. Buna evrenin terazisi diyebilirsiniz ya da evrenin verdiği borçları geri toplama yöntemi de diyebilirsiniz. Evren isteklerinizi yerine getirdiğinde artık eski kutlu evren olmasından ziyade azılı bir mafya babasına dönecektir.</p><p>Benim düşüncelerim bunlar, sözler insanın tam da düşünce sistemine çok uygun sözler fakat aynı zamanda tüm iyilik üzerine kavramlarda olduğu gibi içi boş, anlamsız sözler!</p><p> </p>",tr,published,false,mavi,mavi,,4177,,,,,7,3,4,0,1,0,2021-05-08T17:40:04Z,2021-08-12T18:10:38Z
60969e616251c400f078e600,60969e4496e5bf414e6b9e37,"Bir dünya da bana ver tanrım
Bir dünya da benim olsun
Olmasın ne sarsılan insanlar arzuyla
Sonsuz bir mutluluk isterim o dünyada","<p>Grup Bunalım - Bir Dünya da Bana Ver şarkısının ilk sözleri ile ortalardaki sözleri birleştirdim. Şarkının anlatmak istediğini bu şekilde özetliyor gibi geldi bana. Şarkısını eklemeden sözleri eklemiş oldum ama bu tarz gruplarda bu oluyor. Şarkıyı da ayrıca ekleyeceğim.</p><p>Genel bir kuşlar böcekler arzusundan ziyade ""arzuyla sarsılan insan"" betimlemesi sorunların kaynağı gibi anlatılıyor. Bu dünya için  böyle tasvir ediliyor en azından ama tüm canlılığın itici gücü olduğu da bir gerçek.</p><p>Tüm bu sözler bir tarafa müzikle bütünleşince aslında kuşlar böcekler çürüyor gibi, böyle bir dünya vermemiş Tanrı! bize bunu anlatıyor aslında ve bunun vaadine de kanmayın demeye getiriyor, üstü kapalı. Benim anladığım bu şekilde tabii ki. </p>",tr,published,false,Rock Tribe,rocktribeso, ,7310,,,,,5,0,0,0,1,0,2021-05-08T14:21:21Z,2021-05-09T20:32:56Z
608d73477a3720f888eaf862,5f5609f38e829d4cf5febea0,"Ne olursa olsun
Yaşamaya mecbursun","<p>Aslında şarkıda ülkedeki ve dünyadaki yaşamla ilgili tüm kişisel, siyasal, toplumsal problemler anlatılır. Ve en sonunda da, ne olursa olsun yaşamaya mecbursun, der. Ne olursa olsun yaşamalısın be kardeşim, pes etme, der gibi bir mecburiyet bence buradaki. </p><p>Aslında Bulutsuzluk Özlemi'nin karakteri bu. Hani tüm yanlışları önce gösterir, ama arkadaki bluesy müzik ritmiktir ve seni hüzne sokmaz (bazı istisna şarkıları vardır tabi) ve nihayetinde mesajını verir. Ekşisözlükte gabbiano nickli yazar şöyle demiş: ""kopruden atlasam, kulagima calindigi an beni geri yukariya cikaracak sarki"" :) Evet şarkıda vermeyi istediği mesaj da tam olarak bu.</p><p>Nazım Hikmet'in Yaşamaya Dair şiirinde olduğu gibi...</p>",tr,published,false,mezzopotamalus,mezzopotamalus,Anyone,573,,,,,13,7,4,0,3,0,2021-05-01T15:27:03Z,2021-07-11T11:01:58Z
608d610ced34ed222f7a5288,607182958bebd570006ced5d,"Varsayılan sıralama nasıl olsun?
(Akışın üstünden değiştirebilirsiniz)",,,published,false,mezzopotamalus,mezzopotamalus,Anyone,573,,,,,0,0,0,0,1,0,2021-05-01T14:09:16Z,2021-05-01T14:09:16Z
608c6e030f39f4bdbca505ee,607182958bebd570006ced5d,"Varsayılan sıralama nasıl olsun?
(Akışın üstünden değiştirebilirsiniz)",,,published,false,üvey shulman,uvey_shulman_kardes, ,787,,,,,0,0,0,0,1,0,2021-04-30T20:52:19Z,2021-04-30T20:52:19Z
60858e4572b1dbca96f128e8,608407745037f5956c40e544,"Hayatımızın kalıntıları bunlar arasında
Yavaşça yürüyorum, acılar parçalıyor beni
Işıklar beynimi acıtıyor","<p>Açıkçası ben biraz farklı düşündüm. Geçmişte fazlaca takılıp kalınmış gibi hissettim ben şarkıda. Yürüdüğü yer anıların kalıntıları ki en korkuncu bu olsa gerek; anılar gerçek gibidir, hislerse tamamen gerçektir fakat dokunamazsınız, değiştiremezsiniz, görüntülerdeki tek bir taşı dahi yerinden oynatamazsınız. Sonuç itibarıyla bu bariz bir çaresizlik ve çöküntü getirecektir fakat Güneş bir yerlerde hala parlamaktadır. Geçmişin harabeleri arasında yaşayan insan için ise en ufak ışık -ya da buna şimdiki an diyelim- dahi can yakıcıdır.</p>",tr,published,false,mavi,mavi,,4177,,,,,2,0,2,0,1,0,2021-04-25T15:44:05Z,2021-04-26T11:22:33Z
608407d82bdd27283055b1e7,608407745037f5956c40e544,"Hayatımızın kalıntıları bunlar arasında
Yavaşça yürüyorum, acılar parçalıyor beni
Işıklar beynimi acıtıyor","<p>Bu güzel sevgi dolu cumartesi günümüze bir adet Nocturnal Depression şarkısından alıntı ekleyeyim dedim. Şarkının adı: ""Her Ghost Haunts These Walls"" sevdiceğinin arkasından dehşet betimlemelerle dokunaklı bir şarkı.</p><p>Bir yerden sonra eşyalara ruhumuz karışıyor olabilir. Bana bunu düşündürdü. Tabii anıların sirayet etmesi ya da öyle gördüğümüz bir şey de olabilir ama hani maddenin ötesinde bir şeyler oluyorsa bir ihtimal...</p><p>Fazla karanlıkta durursak ışık acı verici hale geliyor. Gözdeki sinirlerin beyne yaptığı etki, ışığı somutlaştırıyor gibi geliyor bana. Aynı şey sesler için de geçerli. Biraz şarkının anlatımından bağımsız ama bunları çağrıştırdı bende.</p>",tr,published,false,Rock Tribe,rocktribeso, ,7310,,,,,4,0,2,0,2,0,2021-04-24T11:58:16Z,2021-04-26T11:23:07Z
6074cc60878157922f2bf5ba,607182958bebd570006ced5d,"Varsayılan sıralama nasıl olsun?
(Akışın üstünden değiştirebilirsiniz)",,,published,false,Marching on Versailles,marching_on_versailles,,240,,,,,0,0,0,0,1,0,2021-04-12T22:40:32Z,2021-04-12T22:40:32Z
6071a9b08d1bc8f45801b8f5,607182958bebd570006ced5d,"Varsayılan sıralama nasıl olsun?
(Akışın üstünden değiştirebilirsiniz)",,,published,false,ophelis,ophelis,,69,,,,,0,0,0,0,1,0,2021-04-10T13:35:44Z,2021-04-10T13:35:44Z
60713d0510ec512fefe54093,5ecd0d4bb485ce4fad49a437,Paylaşımlardaki konuların (etiketlerin) düzeltilmesi sizi rahatsız ediyor mu?,,,published,false,iskenderuni,iskenderuni,,19,,,,,0,0,0,0,1,0,2021-04-10T05:52:05Z,2021-04-10T05:52:05Z
60713ce15ef1e2c81fd26c62,604d7c658e369573e914c67e,"Varsayılan görünüm nasıl olsun?
(Sağ alttaki menüden Ay'a tıklayıp değiştirebilirsiniz)",,,published,false,iskenderuni,iskenderuni,,19,,,,,0,0,0,0,1,0,2021-04-10T05:51:29Z,2021-04-10T05:51:29Z
6065c2d1124739fee47baaab,6065c2afd8135e825244fe14,"Cennete gitme sakın
Çünkü cennet aslında sadece cehennem","<p>Blind Guardian şarkısından önce sözlerini paylaşalım dedim. Meşhur ""Don't Talk to Strangers"" şarkısından bir alıntı yaptım. Tezatlıkları da güzel anlatıyor, şarkı da çok güzel ama sözleri incelerken bir yerden sonra adamlar tasavvuf ehli mi olmuş? Orta dünyada fazla geze geze mevlalarını bulmuşar gibi geldi bana :)</p><p>Cenneti de cehennemi de istemiyor, üstünde bir şeyler istiyor gibi de düşünebiliriz. Tabii aslında her ikisinin de aynı hikaye olduğunu da anlatıyor olabilir. Belki bir ihtimal cennete gidince canı çok sıkılacak olabilir. Bu da ihtimal dahilinde görünüyor. Dünyaya bu kadar alışmışken cennet de garip kaçabilir şimdi. Acısıyla tatlısıyla sevdiğimiz dünya...</p>",tr,published,false,Rock Tribe,rocktribeso, ,7310,,,,,2,0,1,0,1,0,2021-04-01T12:55:45Z,2021-04-23T01:14:31Z
605fd4dba3080b1c18fd2240,605fd4bd246d34a697d355b1,"Biriktiriyoruz korkularımızı
Hastalıklarımızı
Yalnızca yakınmak bizi rahatlatıyor","<p>Riverside - Schizophrenic Prayer şarkısının ana fikri. Güzel de bir tespit yapmışlar. Yalnızca yakınmanın rahatlattığı durumları düşünüp düşünüp şarkıya hak verdim. Bir de şarkı yarısından itibaren zikir benzeri bir nefes sesine geçince tamam dedim, siz ermişsiniz.</p><p>Olayın yakarış kısmı var. Şarkının ismindeki dua etme olayını da buna bağlamış olabilirler ama esasında kaçınma halinin bir sonucu olarak elden sadece yakınmak geliyor çünkü dermanımız yok. En azından benim böyle hissettiğim durumlara tercüman oldu, diyebilirim.</p><p>Biriktirmeden yaşam devam ediyor mu? Geçmişin tortularıyız gibi de geliyor bazen... Bir taraftan bu sorunun hayatın kendisiyle ilgili bir sorun olduğunu da düşünebiliriz. Zamanın etkisi bu şekilde kendini gösteriyor. Mutlaka halledilemeyen meseleler ve kaçındıklarımız oluyor. Ertelemeleri sevmeyen, tüm işlerini halleden insanların bile oluyordur. Geriye tek seçenek kalıyor. O da yakınmak...</p><p>Olumlu tarafına bakarsak hiç söylenmemek insanı içten içte çürütüyor olabilir. Düzeltilmeyecek bir durumda hiç sesi çıkmayan ama içten içe çürüyen insanlar olduğunu görüyorum. Bunun yerine bırakalım çenemize vursun da içimiz çürümesin.</p>",tr,published,false,Rock Tribe,rocktribeso, ,7310,,,,,1,0,2,0,1,0,2021-03-28T00:59:07Z,2021-05-12T05:44:48Z
605e6e31880168673b9889a7,605e6e073a5e881d8824b2a8,Radyonuzun amacı ve çerçevesi nedir?,"<p>Elbette kendi kendimize çalalım, dinleyelim diye oluşturulmuş bir bölüm değildir. Radyo ve sohbet bölümü ile ortaklaşa bir şeyler yapabilmek adına bir alan eklemiş olduk. Zaten radyo programlarının kendisi de etkileşim içerisinde tüm katılanlarla birlikte yaptığımız bir aktivite haline gelmektedir.</p><p>Radyoda program yapanlar ve dinleyicileri bunun bilincinde olan insanlar olduğu için onlara ayrıca kurallar şunladır, şu yasaktır, bu değildir gibi bir sınır çizmek, abes olurdu. Yine de genel hukuki kurallarla bağlı olduğunuzu hatırlatırım.</p><p>Kural ya da sınır çizmek gibi olmasa da yine de kolektif ruhumuzu pekiştirecek önerilerim olabilir. Yayın yapan herkes, yayınlarında en azından “rak trayb radyosu” benzeri bir ekleme yapması iyi olabilir. Başlangıçta dinleyenler genellikle siteyi bilen kişiler ama yine de bilmeyenler olabilir diyerek “rock.tribe.so” şeklinde bir yönlendirme de yapılabilir. Sonuçta bu site radyosuyla birlikte Rock-Metal çerçevesinde bir mecra olması amacıyla oluşturulmuştur. Hep tekrar ettiğim gibi tamamen gönüllülük esasına dayalı, maddi beklentisi olmayan bir oluşumuz. Bugün burası olur, yarın başka bir yer olur. Belli prensipler çerçevesinde her mecraya açığız. Bunları sadece buraya aidiyet olarak söylemediğimi belirtmek için ekledim.</p><p>Radyo ve sohbet bölümünde sadece birbirini tanıyan insanlar yoktur. Sadece kendi aramızda muhabbet etmek adına bu bölümleri oluşturmadık. Elbette zamanla belli sayıda insanla kendi aramızdaymış gibi olur ama yine de bu, aramıza yeni katılanları engelleyecek hale gelmemelidir.</p><p>Radyo yayını yapan kişilerin tanıdıklarını da bu bağlamda bilgilendirerek çağırmaları hem radyo sohbetinin hem de genel olarak oluşturmaya çalıştığımız mecranın ruhuna daha uygun olacaktır. Aksi durumda o an sohbette olan diğer kişilere karşı saygısızlık etmiş oluruz. Kimse olmasa dahi bu söylediklerim geçerlidir. Sonuçta herkese açık.</p>",tr,published,false,Rock Tribe,rocktribeso, ,7310,,5ea1611841c67e6ec5de66a5,(Sıkça Sorulan Sorular),sss,14,2,3,0,2,0,2021-03-26T23:28:49Z,2021-10-03T18:00:02Z
605b705b99ea351c5f72b8f6,604d7c658e369573e914c67e,"Varsayılan görünüm nasıl olsun?
(Sağ alttaki menüden Ay'a tıklayıp değiştirebilirsiniz)",,,published,false,Sek,sek,BaRocka İnsanı,395,,,,,0,0,0,0,1,0,2021-03-24T17:01:15Z,2021-03-24T17:01:15Z
605b705b686e5f3a8ec728db,604d7c658e369573e914c67e,"Varsayılan görünüm nasıl olsun?
(Sağ alttaki menüden Ay'a tıklayıp değiştirebilirsiniz)",,,published,false,Sek,sek,BaRocka İnsanı,395,,,,,0,0,0,0,1,0,2021-03-24T17:01:15Z,2021-03-24T17:01:15Z
6059119a18716864127e7a0a,60591179850936365ec704ac,Neden anonimsiniz?,<p>Anonim olmak zorunda değiliz ya da bir gün kimliklerimiz ortaya çıkarsa çok da önemli bir şey olmaz. Gizli ajan falan değiliz. Müziği seven ve bunun için bir şeyler yapmaya çalışan sıradan vatandaşlarız.</p><p>Rock-Metal müzikle ilgili sitelere ya da hesaplara baktığımızda çoğunluğun müzik grubu olan insanlar olduğunu görüyoruz. Elbette hem müzik grubu hem de müzikle ilgili medyaları olabilir. Zaten bu türe ilginin azaldığı zamanlarda yaşıyoruz. Bu anlamda kimseyi yargılamıyoruz ancak bu bize pek uygun gelmiyor.</p><p>Müzikle kendi halinde ilgilenen insanlar olarak daha önce yaptığımız işleri buraya taşımayı doğru bulmuyoruz. Bunun için anonim kalmamız gerekiyor. Aksi durumda tüm bu çabaları sadece kendi yaptıklarımızı duyurmak için ortaya koymuş olurduk. Böyle bir amacımız yok.</p><p>Anonim olarak bu siteyi açtık ve tüm yaptıklarımız yine bu site için yapıldı ve hepsi kolektif katılıma açık çalışmalardır. Burası üzerinden gerçekleştirdiğimiz çalışmalar da günün birinde insanların ilgisini çekerse sitenin tüm içeriği ile ilgili ve ortaklaşa yaptığımız işler olacaktır.</p><p>Umarız anonim kalarak kimseyi gücendirmiyoruzdur. Siteye üye olan herkesin kimliğini gizleme hakkı olduğu gibi isterse kimliğini de açıklayabilir. Grubunu tanıtmaya gelen üyelerimiz de elbette olabilir. Biz sadece bu mecra için yaptıklarımızla buradayız. Kişisel bir beklentimiz ya da çıkarımız olmadığını bundan başka bir yolla da ortaya koyamazdık. Anlayışınız için teşekkürler.</p><p> </p>,tr,published,false,Rock Tribe,rocktribeso, ,7310,,5ea1611841c67e6ec5de66a5,(Sıkça Sorulan Sorular),sss,5,0,1,0,1,0,2021-03-22T21:52:26Z,2021-08-24T21:16:59Z
60546da4e1d5c79b5613ac9c,5ecd0d4bb485ce4fad49a437,Paylaşımlardaki konuların (etiketlerin) düzeltilmesi sizi rahatsız ediyor mu?,,,published,false,Mebusandıklarımız,mebusandiklarimiz,,10,,,,,0,0,0,0,1,0,2021-03-19T09:23:48Z,2021-03-19T09:23:50Z
60511dff588c9f2e726a8552,604d7c658e369573e914c67e,"Varsayılan görünüm nasıl olsun?
(Sağ alttaki menüden Ay'a tıklayıp değiştirebilirsiniz)",,,published,false,Mebusandıklarımız,mebusandiklarimiz,,10,,,,,0,0,0,0,1,0,2021-03-16T21:07:11Z,2021-03-16T21:07:13Z
604df1961c7db7bfaf781916,604d7c658e369573e914c67e,"Varsayılan görünüm nasıl olsun?
(Sağ alttaki menüden Ay'a tıklayıp değiştirebilirsiniz)",,,published,false,Marching on Versailles,marching_on_versailles,,240,,,,,0,0,0,0,1,0,2021-03-14T11:20:54Z,2021-03-14T11:20:54Z
604df08a00a23d2e248acf8f,604d7c658e369573e914c67e,"Varsayılan görünüm nasıl olsun?
(Sağ alttaki menüden Ay'a tıklayıp değiştirebilirsiniz)",,,published,false,üvey shulman,uvey_shulman_kardes, ,787,,,,,0,0,0,0,1,0,2021-03-14T11:16:26Z,2021-03-14T11:16:26Z
604ded7b1d505f80507f9131,604d7c658e369573e914c67e,"Varsayılan görünüm nasıl olsun?
(Sağ alttaki menüden Ay'a tıklayıp değiştirebilirsiniz)",,,published,false,Ertunç Şenel,sirchanelle,Bassist,1510,,,,,0,0,0,0,1,0,2021-03-14T11:03:23Z,2021-03-14T11:03:23Z
604deba3ea4aa692f64a7d7d,604d7c658e369573e914c67e,"Varsayılan görünüm nasıl olsun?
(Sağ alttaki menüden Ay'a tıklayıp değiştirebilirsiniz)",,,published,false,mavi,mavi,,4177,,,,,0,0,0,0,1,0,2021-03-14T10:55:31Z,2021-03-14T10:55:31Z
604dad117c7233a0d4e41ad1,604d7c658e369573e914c67e,"Varsayılan görünüm nasıl olsun?
(Sağ alttaki menüden Ay'a tıklayıp değiştirebilirsiniz)",,,published,false,Güler,metalhead,,1518,,,,,0,0,0,0,1,0,2021-03-14T06:28:33Z,2021-03-14T06:28:33Z
60315990168816119eb0bf43,6031592874d485c66b6d90dd,"""Ve şimdi izliyorum hayatımı karanlıkta akarken
 Kalbim boyunca akıyormuş gibi korku akıntıları
Ve  bitiriyor bu beni ben gidene kadar
Yakında karışacağım yıldızların sonsuz girdaplarına.""","<p>Bu sözler Wiıntersun'ın Starchild isimli şarkısından bir alıntı.</p><p>Bu şekilde hissetmeyen bir insanın var olup olmadığını merak ediyorum ben.  Korkuyu, kalbinin derinlerinde hiçbir zaman gitmeyen fakat bir azalıp bir çoğalan bir baskı olarak hissetmeyen var mı?<br />Metal müzik tam da bu tür şarkı sözleri yüzünden esasen pop ya da diğer müzik türlerine göre çok daha samimi.  İnsanların iç dünyalarını yüzüne çarpıyor. Hani herkesten saklamak istediğimiz kan donduran korkular yumağı içerisinde, kalbi pır pır eden küçük yaratıklar olmadığımızı ispat etmek için karşımızdakine, belki de girmeyeceğimiz kılık yok.  Bunu sakladın ya ötekinden berikinden, peki ya kendinden nasıl gizleyeceksin?</p><p>Tüm sosyal medya böylesi bir perdeleme sağlıyor insan ruhunun üzerine.</p><p>Ve her bir insan kendi biricik korkuları yüzünden diğer herkesten ayrı hissediyor kendini içinden. Oysaki hepimiz aynı nehirde boğulmuyor muyuz?</p><p>Hayat denen bilinmez örüntülerin arasında apalıyoruz el yordamıyla. Sonra her  daim bir gölge var başımızın üzerinden bize orağını gösteren?</p><p>Ve heyhat yıldız mıyız gerçekten? Bedenden çıkıp gidince bitecek mi her şey? Yıldız değilsek yıldız olma özlemimiz neden? Neden iç çekiyoruz göklere bakıp bakıp ve huşu içinde dönen gezegenlere hayranlığımız neden?<br />Madem yıldızız ne işimiz vardı da indik aşağıya? Peki çıkmak o kadar kolay mı?<br />Bu soruların cevabı yok biliyorum; fakat sormadan edebilir mi insan?</p><p> </p>",tr,published,false,mavi,mavi,,4177,,,,,3,0,2,0,1,0,2021-02-20T18:48:48Z,2021-08-12T18:10:50Z
602914ca036ca2d7a0eaae8f,602914ab698e948add3d4b64,"Bir başka gün, aynı eski hikaye
Yapacak hiçbir şey yok
Tarafımdan sürdürülen hayatı izliyorum
Odamda oturmuşum yapayalnız","<p>Günün anlam ve önemine Annihilator - Detonation şarkısından bir dörtlük. Hafif depresif diye düşünebilirsiniz ama şarkının devamında patlama yaşanıyor. Ortalığı ateşe de veriyorlar. Sonuçta evrensel bir his...</p><p>Günlerin aynılığı esas sorundur diye düşünüyorum. Buna karşı yapabileceğimiz de fazla bir şey yok. Bizim de bir rock grubumuz olsa da bir ""patlama"" yaşasak hadi neyse ama :) </p><p>Şaka bir tarafa sanata ve yaratıcılığı bir sığınak olarak kabul edip içinde huzur bulmaya çalıştığımızı düşünüyorum. Başka da bir yolu yok gibi... Varsa söyleyin.</p>",tr,published,false,Rock Tribe,rocktribeso, ,7310,,,,,1,0,1,0,1,0,2021-02-14T12:17:14Z,2021-04-23T01:16:38Z
6027d7b95976296f7edf524a,5eefaf22e6ca244cf10ced91,Sağ alt köşedeki müzik oynatıcıyı hiç kullandınız mı? ,,,published,false,Jesse Pinkman,jesse_pinkman,,40,,,,,0,0,0,0,1,0,2021-02-13T13:44:25Z,2021-02-13T13:44:25Z
601c3386eb39177e8dceda3a,5eefaf22e6ca244cf10ced91,Sağ alt köşedeki müzik oynatıcıyı hiç kullandınız mı? ,,,published,false,Ecem Kılınç,rarebird,Rare Bird,1184,,,,,0,0,0,0,1,0,2021-02-04T17:48:54Z,2021-02-04T17:48:54Z
6017f5575c4e3df073e5ac1e,5eefaf22e6ca244cf10ced91,Sağ alt köşedeki müzik oynatıcıyı hiç kullandınız mı? ,,,published,false,Marching on Versailles,marching_on_versailles,,240,,,,,0,0,0,0,1,0,2021-02-01T12:34:31Z,2021-02-01T12:34:31Z
6017f3575c4e3deb9de5abb7,6017f28024755944f8b3f6d5,"İnsan olmayı çok denedim
Ama hissettiğim tek şey pişmanlıktı
Bu boş kabuğun içinde
Neye dönüştüğümüze dair hepimiz korku içindeyiz","<p>Doom:VS - Oblivion Upon Us şarkısından bir dörtlük. Şarkının sonunda kederler için  yaşadığını söyleyerek belli bir noktaya gelmiş. Türüne göre normal sözler diyebiliriz ama yine de olayı türü dışında değerlendirirsek tam olarak böyle olmadığını görüyoruz. Bir noktadan sonra hayatta tutan her şey aynıdır anlamına geliyor, diye düşünmekteyim.</p><p>Şarkının girişinde vokaller önce sözleri söylüyor, sonra brutal giriyor. ""İnsan olmak"" belki biraz abartılıyor, belki fazla empati ile bir çile çekilmiş bilemiyorum ama çektiğimiz tüm eziyetler sadece burada. Evrende yok hükmünde bir gezegende yok hükmünde minik canlılarız. Normalde her şeyi insan algılıyor, tüm evren onun içindir gibi düşünebiliriz ama ben tersini düşünüyorum.</p><p>Bu boş kabuğun içinde dönüştüğümüz her ihtimal yine bu minik çerçeve içinde yok olmaya mahkum. Bu şekilde ruhumuzu daraltmamak için sanata eğiliyoruz ama diğer taraftan gerçekçi de olmak lazım. Zaten bazen daralmanın sanatı enginliğin başlangıcı oluyor. Ben doom metal'e bu açıdan yaklaşıyorum.</p>",tr,published,false,Rock Tribe,rocktribeso, ,7310,,,,,2,0,1,0,1,0,2021-02-01T12:25:59Z,2021-04-23T01:17:43Z
60159e154f2b9e63a815743e,5ecd0d4bb485ce4fad49a437,Paylaşımlardaki konuların (etiketlerin) düzeltilmesi sizi rahatsız ediyor mu?,,,published,false,Baran,baran,,10,,,,,0,0,0,0,1,0,2021-01-30T17:57:41Z,2021-01-30T17:57:41Z
6012fb15e2886a7171358a1a,600ff7fba3f7253c4e9d122b,"Her zaman kazanamazsın
Ama her zaman kaybedebilirsin","<p> </p><p>Kazanmak ve kaybetmek görecelidir.</p><p>Eğer sözler evrenin kurallarına  atfen yazılmışsa, aslında, ne her zaman kaybedersin ne de her zaman kazanırsın; her şey, her oluş dengeyi bulmak zorundadır. </p><p>Ne sürekli ağlayabilirsin ne de sürekli gülebilirsin.</p><p>Ne sürekli umut duyarsın ne de umutsuzluk içinde gark olursun hiçliğe.</p><p>Kaldı ki belki sürekli umutsuzluk hali bile yeğdir olup olmayacak yere ekmek arası boş umut yemeye.</p><p>Ve fakat sözler algılayan insana atfen yazılmışsa kesinlikle doğrudur.</p><p>Eğer ki olaya popülist bir yaklaşımla bakarsak da bu böyledir; sürekli kaybediyoruz; hiçbir şey kaybetmesek bile hücrelerimizi, saçlarımızı, tırnaklarımızı, sevdiklerimizi kaybediyoruz.</p><p>Bu bir ironi gibi görünecektir fakat kanımca Güneş, her ne kadar popülist olsa da, sürekli kaybettiğini bilen insanın üzerine gönderecektir ışığını.</p><p> </p><p> </p><p> </p><p> </p>",tr,published,false,mavi,mavi,,4177,,,,,2,0,1,0,1,0,2021-01-28T17:57:41Z,2021-08-12T18:11:07Z
60106468c9c6b44866f0fa5c,5ecd0d4bb485ce4fad49a437,Paylaşımlardaki konuların (etiketlerin) düzeltilmesi sizi rahatsız ediyor mu?,,,published,false,Marching on Versailles,marching_on_versailles,,240,,,,,0,0,0,0,1,0,2021-01-26T18:50:16Z,2021-01-26T18:50:16Z
60105758a88ed66dab75619f,5ecd0d4bb485ce4fad49a437,Paylaşımlardaki konuların (etiketlerin) düzeltilmesi sizi rahatsız ediyor mu?,,,published,false,Ertunç Şenel,sirchanelle,Bassist,1510,,,,,0,0,0,0,1,0,2021-01-26T17:54:32Z,2021-01-26T17:54:32Z
60105724635d949f94111250,5ecd0d4bb485ce4fad49a437,Paylaşımlardaki konuların (etiketlerin) düzeltilmesi sizi rahatsız ediyor mu?,,,published,false,Ecem Kılınç,rarebird,Rare Bird,1184,,,,,0,0,0,0,1,0,2021-01-26T17:53:40Z,2021-01-26T17:53:40Z
600ff8919faf3a28eadd50d0,600ff7fba3f7253c4e9d122b,"Her zaman kazanamazsın
Ama her zaman kaybedebilirsin","<p>Insomnium - Through The Shadows şarkısından... Sözler beklediğimden depresif çıktı ama güzel söylemişler. Hatta yukardaki afiş kısmına bile koyulabilecek şekilde bir söz.</p><p>Tabii kazandığın zaman, aslında toplamda kaybetmişsin mantığı geçerli mi? Bunu mu kastetmişler yoksa laf olsun diye mi söylemişler bilemiyorum. Toplam bir savaş içindeysek nihayetinde ölüme yenik düşeceğiz. Tabii yaşam ölümle savaşmak demek değilse kaybetmek de yoktur. Nerden baktığımıza göre değişir. </p><p>İyi yönden bakarsak her seferinde kaybetmek de tamamen hayatın olağan akışıdır ve bu sayede gelişiyoruz diyebiliriz. Bu durumda her seferinde kaybetsen de aslında bu kayıpların oluşturduğu ilerleme ile toplamda kazanmış oluyorsun diye lafı tersine çevirebiliriz.</p>",tr,published,false,Rock Tribe,rocktribeso, ,7310,,,,,4,0,3,0,1,0,2021-01-26T11:10:09Z,2021-03-04T19:05:10Z
